Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c5-1,Haustrum haustorium,Check datasheets,42.9,Haustrum scobina,Tauranga Head,12.8,,0,0.318,1,,100,0,,01/07/2005 09:07,01/07/2005 18:28,,01/07/2005 23:02,02/07/2005 08:23,,0.19,0.97,0.58,18:42:00,1.27,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c17-1,Haustrum haustorium,Check datasheets,22,Siphonaria australis,EPFS & ?Lighthouse Reef,6.5,,0,0.015,0,,100,0,,01/07/2005 09:07,01/07/2005 18:28,,01/07/2005 23:02,02/07/2005 08:23,,0.19,0.97,0.58,18:42:00,1.27,0
2005,H-Times-TopLab-HighTemp,Aerated,19,c22-1,Haustrum haustorium,Check datasheets,22.6,Haustrum scobina,Tauranga Head,13.5,,0,0.266,1,,100,0,,29/06/2005 10:15,29/06/2005 11:14,,01/07/2005 23:08,02/07/2005 08:30,,2.5,2.93,2.71,10:21:00,2.27,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c13-1,Haustrum haustorium,Check datasheets,34.9,Haustrum scobina,Tauranga Head,15.4,,0,0.657,1,,100,0,,01/07/2005 08:52,01/07/2005 18:37,,01/07/2005 23:08,02/07/2005 08:30,,0.19,0.98,0.59,19:07:00,1.24,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,13.1,,0,0.242,1,,100,0,,30/06/2005 15:48,01/07/2005 09:07,,02/07/2005 08:23,02/07/2005 09:23,,0.97,1.73,1.35,18:19:00,1.29,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c18-1,Haustrum haustorium,Check datasheets,44.1,Haustrum scobina,Tauranga Head,16.4,,0,0.641,1,,100,0,,01/07/2005 08:52,01/07/2005 18:37,,02/07/2005 12:30,02/07/2005 13:44,,0.75,1.2,0.97,10:59:00,2.14,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c2-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,13.2,,0,0.306,1,,50,,,01/07/2005 11:08,02/07/2005 08:30,,02/07/2005 13:44,02/07/2005 14:33,,0.22,1.14,0.68,22:11:00,1.07,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c20-1,Haustrum haustorium,Check datasheets,21.4,Patelloida corticata,?Lighthouse Reef,8.3,,0,0.03,0,,100,0,,01/07/2005 23:08,02/07/2005 08:30,,02/07/2005 13:44,02/07/2005 14:33,,0.61,0.64,0.63,10:11:00,2.3,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c19-1,Haustrum haustorium,Check datasheets,23.7,Patelloida corticata,?Lighthouse Reef,8.3,,0,0.028,0,,100,0,,02/07/2005 09:28,02/07/2005 10:36,,02/07/2005 14:33,02/07/2005 15:37,,0.16,0.26,0.21,02:12:00,9.84,1
2005,H-Times-TopLab-HighTemp,Aerated,18,c16-1,Haustrum haustorium,Check datasheets,33.8,Haustrum scobina,Tauranga Head,16.3,,0,0.503,1,,100,0,,01/07/2005 08:52,01/07/2005 18:37,,02/07/2005 18:23,02/07/2005 20:02,,0.99,1.47,1.23,11:24:00,2.06,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c8-1,Haustrum haustorium,Check datasheets,24,Siphonaria australis,EPFS & ?Lighthouse Reef,10.5,,0,0.084,0,,97,0.001,,01/07/2005 23:08,02/07/2005 08:30,,02/07/2005 20:02,02/07/2005 23:17,,0.48,1.01,0.74,12:37:00,1.87,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c15-1,Haustrum haustorium,Check datasheets,35.9,Haustrum scobina,Tauranga Head,14.6,,0,0.425,1,,100,0,,02/07/2005 09:28,02/07/2005 10:36,,02/07/2005 20:02,02/07/2005 23:17,,0.39,0.58,0.48,04:23:00,5.19,0
2005,H-Times-TopLab-LowTemp,Aerated,10,c20-1,Haustrum haustorium,Check datasheets,29.7,Patelloida corticata,?Lighthouse Reef,5.3,,0,0.008,0,,100,0,,02/07/2005 23:11,03/07/2005 06:15,,02/07/2005 23:11,03/07/2005 06:15,,0,0.29,0.15,14:08:00,1.67,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c27-1,Haustrum haustorium,Check datasheets,27.1,Haustrum scobina,Tauranga Head,12.2,,0,0.197,1,,100,0,,30/06/2005 03:48,01/07/2005 09:07,,02/07/2005 23:15,03/07/2005 06:20,,1.59,3.11,2.35,36:24:00,0.66,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,12.3,,0,0.234,1,,100,0,,02/07/2005 08:23,02/07/2005 09:23,,02/07/2005 23:15,03/07/2005 06:20,,0.58,0.91,0.75,08:05:00,2.88,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,7.7,,0,0.032,0,,100,0,,02/07/2005 17:35,02/07/2005 18:20,,02/07/2005 23:15,03/07/2005 06:20,,0.2,0.53,0.37,07:50:00,2.97,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c23-1,Haustrum haustorium,Check datasheets,24.7,Haustrum scobina,Tauranga Head,11.9,,0,0.239,1,,100,0,,01/07/2005 08:52,01/07/2005 18:37,,02/07/2005 23:17,03/07/2005 06:23,,1.19,1.9,1.55,16:51:00,1.4,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c6-1,Haustrum haustorium,Check datasheets,30.2,Haustrum scobina,Tauranga Head,16.8,,0,0.85,1,,50,,,30/06/2005 15:52,01/07/2005 08:52,,03/07/2005 06:23,03/07/2005 07:12,,1.9,2.64,2.27,17:49:00,1.33,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c7-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,15.5,,0,0.265,1,,100,0,,01/07/2005 23:08,02/07/2005 08:30,,03/07/2005 07:12,03/07/2005 10:28,,0.95,1.47,1.21,12:38:00,1.86,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c1-1,Haustrum haustorium,Check datasheets,33.9,Haustrum scobina,Tauranga Head,14.8,,0,0.272,0,,100,0,,01/07/2005 18:28,01/07/2005 23:02,,03/07/2005 10:26,03/07/2005 18:02,,1.47,1.98,1.73,12:10:00,1.93,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c20-1,Haustrum haustorium,Check datasheets,23.1,Haustrum scobina,Tauranga Head,11,,0,0.11,1,,100,0,,01/07/2005 23:02,02/07/2005 08:23,,03/07/2005 10:26,03/07/2005 18:02,,1.09,1.79,1.44,16:57:00,1.4,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c13-1,Haustrum haustorium,Check datasheets,27.2,Haustrum scobina,Tauranga Head,11.3,,0,0.236,1,,100,0,,02/07/2005 06:20,02/07/2005 07:58,,03/07/2005 10:26,03/07/2005 18:02,,1.1,1.49,1.3,09:14:00,2.53,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c4-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,12.5,,0,0.226,1,,100,0,,02/07/2005 20:02,02/07/2005 23:17,,03/07/2005 10:28,03/07/2005 18:06,,0.47,0.92,0.69,10:53:00,2.16,0
2005,H-Times-TopLab-LowTemp,Aerated,10,c2-1,Haustrum haustorium,Check datasheets,25.8,Haustrum scobina,Tauranga Head,14.8,,0,0.403,1,,60,,digestive not eaten,29/06/2005 21:32,29/06/2005 23:10,,03/07/2005 19:40,03/07/2005 20:48,,3.85,3.97,3.91,02:46:00,7.98,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,14.3,,0,0.295,0,,100,0,,03/07/2005 07:10,03/07/2005 10:26,,03/07/2005 21:53,04/07/2005 06:48,,0.48,0.98,0.73,12:11:00,1.93,0
2005,H-Times-TopLab-LowTemp,Aerated,10,c3-1,Haustrum haustorium,Check datasheets,23.6,Haustrum scobina,Tauranga Head,12.4,,0,0.263,1,,95,,some digestive not eaten,29/06/2005 23:10,30/06/2005 08:33,,04/07/2005 07:43,04/07/2005 10:14,,3.97,4.46,4.21,11:54:00,1.98,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c2-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,,,0,,0,,,,lost assignment - no leps size,02/07/2005 20:02,02/07/2005 23:17,,04/07/2005 07:48,04/07/2005 10:20,,1.35,1.6,1.48,05:47:00,3.98,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c13-1,Haustrum haustorium,Check datasheets,34.9,Haustrum scobina,Tauranga Head,13.8,,0,0.248,0,,100,0,,03/07/2005 07:12,03/07/2005 10:28,,04/07/2005 10:04,05/07/2005 07:27,,0.98,2.01,1.5,24:39:00,0.96,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c25-1,Haustrum haustorium,Check datasheets,28.4,Haustrum scobina,Tauranga Head,14.4,,0,0.522,1,,100,0,,02/07/2005 14:30,02/07/2005 15:34,,04/07/2005 10:17,04/07/2005 11:13,,1.78,1.86,1.82,02:00:00,10.71,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,13,,0,0.295,0,,90,0.002,,03/07/2005 10:26,03/07/2005 18:02,,04/07/2005 10:17,04/07/2005 11:13,,0.68,1.03,0.85,08:32:00,2.74,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c4-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,9.7,,0,0.104,1,,100,0,,03/07/2005 21:56,04/07/2005 06:53,,04/07/2005 10:20,04/07/2005 11:17,,0.14,0.56,0.35,09:54:00,2.37,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c16-1,Haustrum haustorium,Check datasheets,25.8,Haustrum scobina,Tauranga Head,14.6,,0,0.458,1,,100,0,,01/07/2005 18:23,01/07/2005 23:02,,04/07/2005 11:13,04/07/2005 12:52,,2.51,2.77,2.64,06:18:00,3.67,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c20-1,Haustrum haustorium,Check datasheets,21.4,Patelloida corticata,?Lighthouse Reef,8.4,,1,0.058,0,,100,0,,02/07/2005 14:33,02/07/2005 15:37,,04/07/2005 11:17,04/07/2005 12:55,,1.82,1.93,1.88,02:42:00,8.16,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c16-1,Haustrum haustorium,Check datasheets,33.8,Haustrum scobina,Tauranga Head,13.7,,0,0.403,1,,100,0,,03/07/2005 10:28,03/07/2005 18:06,,04/07/2005 11:17,04/07/2005 12:55,,0.72,1.1,0.91,09:16:00,2.52,0
2005,H-Times-TopLab-HighTemp,Aerated,18,c22-1,Haustrum haustorium,Check datasheets,22.6,Haustrum scobina,Tauranga Head,14.8,,0,0.359,1,,100,0,,01/07/2005 23:08,02/07/2005 08:30,,04/07/2005 13:42,04/07/2005 14:47,,2.22,2.65,2.43,10:27:00,2.25,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c5-1,Haustrum haustorium,Check datasheets,42.9,Haustrum scobina,Tauranga Head,16.9,,0,0.658,1,,100,0,,03/07/2005 21:53,04/07/2005 06:48,,04/07/2005 15:50,04/07/2005 17:01,,0.38,0.8,0.59,10:06:00,2.32,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c8-1,Haustrum haustorium,Check datasheets,24,Siphonaria australis,EPFS & ?Lighthouse Reef,12.3,,0,0.164,0,,90,0.003,"observed NOT on prey at 6:53 am 7/4/05, resumed though",03/07/2005 07:12,03/07/2005 10:28,,04/07/2005 15:53,04/07/2005 17:04,,1.23,1.41,1.32,04:27:00,5.12,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c4-1,Haustrum haustorium,Check datasheets,22.1,Haustrum scobina,Tauranga Head,13,,0,0.37,1,,95,,some digest left,02/07/2005 18:20,,yes,04/07/2005 17:01,04/07/2005 18:19,,1.95,2,1.97,01:18:00,15.58,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c17-1,Haustrum haustorium,Check datasheets,22,Siphonaria australis,EPFS & ?Lighthouse Reef,12.8,,0,0.132,0,,50,0.018,"hole in shell, from tweezers?, don't think it was drilled",02/07/2005 13:38,02/07/2005 14:30,,04/07/2005 20:24,04/07/2005 22:00,,2.25,2.35,2.3,02:28:00,8.87,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c7-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,14.1,,0,0.305,1,,100,0,,03/07/2005 21:56,04/07/2005 06:53,,04/07/2005 20:28,04/07/2005 22:04,,0.57,1.01,0.79,10:33:00,2.22,0
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c20-1,Haustrum haustorium,Check datasheets,29.7,Patelloida corticata,?Lighthouse Reef,7.7,,0,0.022,0,,100,0,,04/07/2005 13:38,04/07/2005 14:47,,04/07/2005 21:57,05/07/2005 07:19,,0.3,0.74,0.52,10:31:00,2.23,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c22-1,Haustrum haustorium,Check datasheets,28.4,Haustrum scobina,Tauranga Head,15.2,,0,0.55,1,,100,0,,02/07/2005 12:27,02/07/2005 13:38,,04/07/2005 22:00,05/07/2005 07:23,,2.35,2.79,2.57,10:34:00,2.22,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,12.5,,0,0.251,1,,100,0,,03/07/2005 10:26,03/07/2005 18:02,,04/07/2005 22:00,05/07/2005 07:23,,1.17,1.87,1.52,16:59:00,1.39,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c13-1,Haustrum haustorium,Check datasheets,27.2,Haustrum scobina,Tauranga Head,12.8,,0,0.275,1,,100,0,,03/07/2005 21:53,04/07/2005 06:48,,04/07/2005 22:00,05/07/2005 07:23,,0.63,1.4,1.01,18:18:00,1.29,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,13.4,,0,0.349,1,,100,0,,04/07/2005 11:13,04/07/2005 12:52,,04/07/2005 22:00,05/07/2005 07:23,,0.38,0.84,0.61,11:02:00,2.13,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,7.8,,0,0.026,0,,100,0,,04/07/2005 18:19,04/07/2005 20:24,,04/07/2005 22:00,05/07/2005 07:23,,0.07,0.54,0.31,11:28:00,2.05,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c23-1,Haustrum haustorium,Check datasheets,24.7,Haustrum scobina,Tauranga Head,11.5,,0,0.192,1,,100,0,,03/07/2005 07:12,03/07/2005 10:28,,04/07/2005 22:04,05/07/2005 07:27,,1.48,2.01,1.75,12:39:00,1.86,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c8-1,Haustrum haustorium,Check datasheets,24,Siphonaria australis,EPFS & ?Lighthouse Reef,8.3,,0,0.038,0,,100,0,,04/07/2005 15:53,04/07/2005 17:04,,04/07/2005 22:04,05/07/2005 07:27,,0.21,0.65,0.43,10:34:00,2.22,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c12-1,Haustrum haustorium,Check datasheets,44.3,Haustrum scobina,Tauranga Head,18.4,,0,1.212,1,,98,0,some digest. Left,03/07/2005 21:53,04/07/2005 06:48,,05/07/2005 08:09,05/07/2005 10:41,,1.06,1.53,1.29,11:27:00,2.05,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c15-1,Haustrum haustorium,Check datasheets,35.9,Haustrum scobina,Tauranga Head,16.1,,0,0.745,1,,99,0,some tissue on operc left,03/07/2005 07:12,03/07/2005 10:28,,05/07/2005 08:11,05/07/2005 10:44,,1.9,2.15,2.03,05:49:00,3.96,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c1-1,Haustrum haustorium,Check datasheets,31.7,Haustrum scobina,Tauranga Head,18.1,,0,0.928,1,,100,0,,03/07/2005 07:12,03/07/2005 10:28,,05/07/2005 12:35,05/07/2005 13:40,,2.09,2.27,2.18,04:21:00,5.23,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c20-1,Haustrum haustorium,Check datasheets,21.4,Patelloida corticata,?Lighthouse Reef,8.2,,0,0.026,0,,100,0,,04/07/2005 11:17,04/07/2005 12:55,,05/07/2005 17:19,05/07/2005 18:19,,1.18,1.29,1.24,02:38:00,8.35,0
2005,H-Times-TopLab-LowTemp,Aerated,10,c11-1,Haustrum haustorium,Check datasheets,34,Haustrum scobina,Tauranga Head,16.5,,0,0.644,1,,100,0,,02/07/2005 09:21,02/07/2005 10:29,,05/07/2005 18:15,05/07/2005 21:13,,3.32,3.49,3.41,04:06:00,5.53,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c1-1,Haustrum haustorium,Check datasheets,33.9,Haustrum scobina,Tauranga Head,12,,0,0.205,1,,100,0,possible fuckup with number assignment - Leps size and weight initially written down as Cont # 2-1,04/07/2005 17:01,04/07/2005 18:19,,05/07/2005 21:17,05/07/2005 22:23,,1.12,1.22,1.17,02:24:00,9.09,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,15.2,,0,0.486,1,,100,0,,04/07/2005 22:00,05/07/2005 07:23,,05/07/2005 22:23,06/07/2005 07:38,,0.63,1.4,1.01,18:38:00,1.27,0
2005,H-Times-TopLab-LowTemp,Aerated,10,c1-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,14.2,,0,0.414,1,,100,0,,29/06/2005 23:10,30/06/2005 08:33,,05/07/2005 22:31,06/07/2005 07:34,,5.58,6.35,5.97,18:26:00,1.29,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c27-1,Haustrum haustorium,Check datasheets,27.1,Haustrum scobina,Tauranga Head,12.2,,0,0.248,1,,100,0,,03/07/2005 07:10,03/07/2005 10:26,,05/07/2005 22:33,06/07/2005 07:38,,2.5,3.02,2.76,12:21:00,1.91,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,12,,0,0.216,1,,100,0,,05/07/2005 08:09,05/07/2005 10:41,,05/07/2005 22:33,06/07/2005 07:38,,0.49,0.98,0.74,11:37:00,2.02,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8,,0,0.032,0,,99,0.001,,05/07/2005 11:29,05/07/2005 12:33,,05/07/2005 22:33,06/07/2005 07:38,,0.42,0.84,0.63,10:09:00,2.31,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c7-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,14.3,,0,0.394,1,,100,0,,05/07/2005 13:40,05/07/2005 15:14,,06/07/2005 09:39,06/07/2005 10:45,,0.77,0.88,0.82,02:40:00,8.26,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c16-1,Haustrum haustorium,Check datasheets,33.8,Haustrum scobina,Tauranga Head,13.3,,0,0.319,1,,100,0,,04/07/2005 12:55,04/07/2005 13:42,,06/07/2005 11:16,06/07/2005 13:18,,1.9,2.02,1.96,02:49:00,7.85,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c4-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,11.1,,0,0.199,1,,100,0,,05/07/2005 08:11,05/07/2005 10:44,,06/07/2005 16:42,06/07/2005 17:58,,1.25,1.41,1.33,03:49:00,5.92,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c13-1,Haustrum haustorium,Check datasheets,27.2,Haustrum scobina,Tauranga Head,13,,0,0.331,1,,100,0,,05/07/2005 08:09,05/07/2005 10:41,,06/07/2005 17:54,06/07/2005 18:15,,1.3,1.42,1.36,02:53:00,7.68,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c15-1,Haustrum haustorium,Check datasheets,35.9,Haustrum scobina,Tauranga Head,15.4,,0,0.546,1,,80,,,05/07/2005 08:11,05/07/2005 10:44,,06/07/2005 21:11,06/07/2005 22:19,,1.44,1.59,1.51,03:41:00,6.12,0
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c23-1,Haustrum haustorium,Check datasheets,30.2,Haustrum scobina,Tauranga Head,14.9,,0,0.439,1,,100,0,,03/07/2005 07:07,03/07/2005 10:23,,06/07/2005 23:19,07/07/2005 07:21,,3.54,4.01,3.77,11:18:00,2.08,0
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c24-1,Haustrum haustorium,Check datasheets,27.5,Haustrum scobina,Tauranga Head,15.1,,0,0.52,1,,100,0,,03/07/2005 10:23,03/07/2005 18:00,,06/07/2005 23:19,07/07/2005 07:21,,3.22,3.87,3.55,15:39:00,1.51,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8.5,,0,0.027,0,,100,0,,06/07/2005 17:54,06/07/2005 19:33,,06/07/2005 23:22,07/07/2005 07:24,,0.16,0.56,0.36,09:41:00,2.42,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c1-1,Haustrum haustorium,Check datasheets,33.9,Haustrum scobina,Tauranga Head,12,,0,0.382,1,,100,0,,06/07/2005 14:26,06/07/2005 15:39,,07/07/2005 10:38,08/07/2005 07:55,,0.79,1.73,1.26,22:30:00,1.06,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c18-2,Haustrum haustorium,Check datasheets,26.6,Siphonaria australis,EPFS & ?Lighthouse Reef,7.8,,0,0.024,0,,100,0,,07/07/2005 12:46,07/07/2005 13:29,,07/07/2005 15:17,07/07/2005 15:54,,0.08,0.13,0.1,01:20:00,15.25,1
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c6-2,Haustrum haustorium,Check datasheets,24.1,Siphonaria australis,EPFS & ?Lighthouse Reef,10.3,,0,0.064,0,,100,0,,07/07/2005 11:55,07/07/2005 12:49,,07/07/2005 16:56,07/07/2005 17:15,,0.17,0.22,0.2,01:13:00,16.48,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,12.9,,0,0.269,1,,100,0,,06/07/2005 16:39,06/07/2005 17:54,,07/07/2005 19:26,07/07/2005 20:31,,1.06,1.16,1.11,02:20:00,9.33,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c12-1,Haustrum haustorium,Check datasheets,44.3,Haustrum scobina,Tauranga Head,16.1,,0,0.486,1,,100,0,,06/07/2005 23:22,07/07/2005 07:24,,07/07/2005 19:26,07/07/2005 20:31,,0.5,0.88,0.69,09:07:00,2.57,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c23-1,Haustrum haustorium,Check datasheets,24.7,Haustrum scobina,Tauranga Head,12.5,,0,0.224,1,,100,0,,04/07/2005 22:04,05/07/2005 07:27,,07/07/2005 20:35,07/07/2005 21:38,,2.55,2.98,2.76,10:26:00,2.25,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c13-1,Haustrum haustorium,Check datasheets,34.9,Haustrum scobina,Tauranga Head,15.4,,0,0.616,1,,70,,tissue on operc left,05/07/2005 08:11,05/07/2005 10:44,,07/07/2005 21:38,07/07/2005 22:42,,2.45,2.6,2.53,03:37:00,6.22,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c6-2,Haustrum haustorium,Check datasheets,24.1,Siphonaria australis,EPFS & ?Lighthouse Reef,11.7,,0,0.063,0,,100,0,,07/07/2005 16:56,07/07/2005 17:15,,07/07/2005 22:42,07/07/2005 22:56,,0.23,0.25,0.24,00:33:00,30.38,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c5-1,Haustrum haustorium,Check datasheets,42.9,Haustrum scobina,Tauranga Head,16.1,,0,0.742,0,,100,0,,05/07/2005 21:17,05/07/2005 22:33,,07/07/2005 23:26,08/07/2005 07:55,,2.04,2.44,2.24,09:45:00,2.4,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c18-2,Haustrum haustorium,Check datasheets,26.6,Siphonaria australis,EPFS & ?Lighthouse Reef,7.4,,0,0.02,0,,100,0,,07/07/2005 15:54,07/07/2005 16:20,,07/07/2005 23:26,08/07/2005 07:55,,0.3,0.67,0.48,08:55:00,2.62,0
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c2-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,14.3,,0,0.44,1,,100,0,,06/07/2005 23:25,07/07/2005 07:29,,08/07/2005 08:00,08/07/2005 09:05,,1.02,1.4,1.21,09:09:00,2.56,0
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c18-2,Haustrum haustorium,Check datasheets,27.4,Siphonaria australis,EPFS & ?Lighthouse Reef,6.3,,0,0.014,0,,100,0,,07/07/2005 23:24,08/07/2005 07:49,,08/07/2005 13:38,08/07/2005 14:32,,0.24,0.63,0.44,09:19:00,2.51,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c18-2,Haustrum haustorium,Check datasheets,26.6,Siphonaria australis,EPFS & ?Lighthouse Reef,8.3,,0,0.032,0,,100,0,,07/07/2005 23:26,08/07/2005 07:55,,08/07/2005 13:41,08/07/2005 14:37,,0.24,0.63,0.44,09:25:00,2.49,0
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8.5,,0,0.04,0,,100,0,,08/07/2005 07:55,08/07/2005 09:02,,08/07/2005 13:41,08/07/2005 14:37,,0.19,0.28,0.24,02:03:00,10.48,1
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c18-2,Haustrum haustorium,Check datasheets,27.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8.1,,0,0.044,0,,100,0,,08/07/2005 14:32,08/07/2005 15:36,,08/07/2005 18:07,08/07/2005 21:27,,0.1,0.29,0.2,04:24:00,5.17,0
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c22-1,Haustrum haustorium,Check datasheets,28.4,Haustrum scobina,Tauranga Head,11.1,,0,0.249,1,,100,0,,06/07/2005 15:39,06/07/2005 16:39,,08/07/2005 21:31,08/07/2005 22:46,,2.2,2.3,2.25,02:15:00,9.64,1
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c27-1,Haustrum haustorium,Check datasheets,27.1,Haustrum scobina,Tauranga Head,12.2,,0,0.263,1,,50,,muscle and other tissue remaining,06/07/2005 07:38,06/07/2005 08:43,,09/07/2005 00:14,09/07/2005 08:42,,2.65,3.04,2.85,09:33:00,2.45,0
